sample,y0,y1,y2,y3,y4,y5,y6,y7,y8,y9,y10,y11,y12,y13,y14,y15,y16,y17,y18,y19,y20,y21,y22,y23,y24,y25,y26,y27,y28,y29
10,7.986578571234251,4.420830364067581,-2.4841465734121524,-2.013785477289658,0.9662258773335225,-6.470838261664017,-4.792018637554656,-2.7160251727553533,-0.8856499042203608,-1.6428092529077876,10.434317338522602,-0.328232876206387,0.08273685221155432,1.2886424577680466,-10.322276243521515,18.05950391467986,-4.524284508928116,-6.460192546207276,-2.695596768757397,19.506160687413363,4.598028540940566,-10.192001344205995,-4.427406893718849,22.8149746320191,-17.74515604959199,-5.107734506845984,-5.122876117158744,-16.73223822592838,-9.813535287559674,4.447782307112984
11,10.115988365865778,1.0891187483482476,-3.816552255913948,-0.3974578468668324,-1.0922017523204384,-7.60906211326046,-6.65072607651321,-3.7373166128228164,5.766701583981299,4.188339128307241,-5.159840008440861,-1.0283203276783455,3.5316668425454565,-0.4652289158791283,-5.713305561185886,-16.50141730523779,-5.984892067774572,15.332622441348704,1.8904057480371468,-16.247906490952737,-3.0455318562130267,3.8480653085164613,20.387173943338777,2.1789622269595923,20.669795271600975,5.916546476945363,-1.782300281069448,6.489453094491985,0.4721613656781102,4.984686064860764
12,0.3935872458937787,0.28990007705031556,-1.3886780543407433,2.658118125468074,2.37416408682485,2.736069264127694,1.991124577408995,-1.247920775115412,2.5554372335736497,1.9057126070084325,5.406950168650016,0.5097212629930311,4.023264637372519,1.9482535599480828,13.43096223816708,-8.145607575342211,-0.5411888221164949,11.053620737793125,0.40691497486865963,-20.09529731147409,-19.220151880601424,-11.70325619509823,19.17121404929112,-0.7378167767111086,13.145119821907697,-0.024179442297244114,5.137864531032543,6.121669943146528,2.346929647423152,-9.210168985428409
13,2.7030743388615193,-2.345661552183029,-1.5269699043912897,1.4049314665244952,-1.438760970568576,-1.4129870424895765,-1.9162692632916172,-1.2734890198144555,4.9105219237599655,1.514876535901677,3.6805409545374994,-6.11400082593889,1.563049166957251,-0.8444336900895012,-6.931158778529038,8.134709267592829,-3.5392156080866446,5.643270058114654,-2.330183743324753,5.381044935757016,-12.203177258812987,5.653106514731183,9.365025293902022,-0.8991013992270331,-3.238249253391153,-6.997553257825262,-7.169749873111272,-2.471132308720655,4.059242056587885,-3.1528904611152795
14,3.155583182238397,-1.7905823539792585,-3.1921219135944767,4.577076399540296,1.5867498145853165,1.947462904339314,0.5778586307826762,-2.7825756540809685,3.665464892554126,1.2736133166104897,-8.646733495739735,-4.155467870700959,0.09158493489056897,-2.529910625522463,1.7348242007450407,-13.438076931834246,1.0401397945558446,1.317612242295734,3.9270961023304616,-16.853502457241433,1.9361898883583724,-5.2601227638087495,9.861902426952842,-2.5803575153998053,13.12661426054737,-0.1937938228986844,8.984255461015964,5.825433552846154,-0.33692983214624295,0.6593064535008888
15,0.9021771068341436,-2.138230504814339,-0.5708697978433201,0.809600472781716,-1.427392065559986,-0.6314483125121091,-1.0575576709661743,-0.3915560354385749,4.5340112311982335,3.3325242958093924,-2.937177905443975,-1.5779353949526216,2.899340119572302,-0.19226018986299304,-11.393436895549621,9.884374793155136,-8.037590268948126,-6.187201075544157,-6.546620908323845,7.974013205308632,7.888191830942348,-7.246825126307778,12.511313605694781,-1.0856868980559777,-7.1658640054316,-5.9451838593301165,-11.211639199964507,-4.667491671835139,-2.959160051719408,-1.0896166868423043
16,1.4514762345003038,-2.5572532826877516,0.6586660789100929,-2.2801610001571295,-4.4357012821893935,-4.600702171233362,-4.099269185848626,0.6950886388296887,0.9385318838589067,-1.8416798523810696,1.0980541699776423,-7.349970874459507,-3.9170389061724453,-2.908658062444783,-3.9734459595980747,4.640844187715651,-5.591514470017196,-8.953389315719567,-8.181134575631996,-2.880041231621916,-11.323896114309235,-14.84834326713289,4.736710320223697,5.075323384434113,-9.857238559288039,3.931439552321069,-7.257066975152709,-3.7343587954639466,11.710785263482284,-8.869313018815983
17,-9.505748174196391,-3.4394871645524505,2.756796128394233,2.5557296817810413,0.6294474310370357,8.5937963606381,6.755668041264038,2.9403891861716,-1.076953804087713,-1.1674905847618493,2.8179313724582022,-1.3559613324357627,-0.6583040400145695,0.13933464136702342,-7.820795596686144,0.22623149822041433,-11.089502690691997,5.338086660336589,-1.523468420778249,-1.5721107934571066,-9.514803178007261,1.8502243179654596,7.70265336256761,-4.75343180815318,3.0242284643275097,-1.2665190400271604,-8.702092668603711,1.5992080597470029,-2.04496728317428,-8.315951811923323
18,-9.224204737956763,-3.7222948559505675,3.124060357437037,1.557295154350119,-0.4940858421881333,7.174922011460045,5.627018488743444,3.2713506335633102,2.7092559188841108,3.9888891584440804,-0.2418537395034688,3.029901361870384,4.941514319618237,2.286148298937239,-1.3938499686982564,5.33635311459463,1.7180473363845017,5.367801547979436,-2.780331604016731,1.5178630380132965,-6.241497591849634,8.784387782083988,0.30973051670138085,-13.248544437042781,-13.133579697100654,-8.13067101752474,-6.569955622440368,11.256267885585089,7.2695809587142035,-3.0283707156369624
19,-0.3082540274057988,2.7500111303145203,0.6293923144401778,-1.5343656021923957,1.2838112905847219,-0.36943967064602135,0.38816914673170216,0.384515065456575,-5.784811753573806,-3.705931718214262,-1.8422862477085367,2.9066316129975953,-4.171392567940937,-0.48834219664559575,1.9813824952555417,7.468164178168646,5.304284309244752,2.7592886537655943,-12.350504980064597,-4.574092977222155,-4.2682724882559375,-17.40462417919187,1.8434124343456528,-0.06711245443152908,-2.2257912395573625,5.286341512256021,1.8140577599185292,6.8106938975865265,8.969072934227409,-23.005567470098345
20,9.55580166899472,7.176693501983082,-2.546734733163391,-3.62771485340866,1.8649374048522518,-8.336152350157766,-5.742529805867691,-2.9981917622600363,-5.604106181695781,-4.068065320850886,2.8298501323294634,3.240799970136923,-3.6963860399133845,0.16251255624778704,14.191616355492728,-15.858084042649851,6.225510370960179,-1.4513900882733186,15.238290105974526,-3.810692348400385,-2.582438094191851,1.5816290169923268,-15.51071388512544,10.01857085147567,6.519057486035415,6.944150744284578,13.481769972758903,-5.38925486066961,-7.451916727248291,16.79384107218026
21,-1.3177520148036763,2.3647078534294197,-0.5441293097651191,1.9457818193143968,3.964057829687726,4.057351441945352,3.644719185161327,-0.5866333901816397,-0.3383278125648641,1.2658663299220925,6.705044852409896,5.154527430125269,4.3393239162509785,3.571720733134868,11.05005209496936,-6.543698998580639,10.262773018679727,13.936604983640155,8.082154652183236,-9.416733376108393,-2.4551620787997614,8.184770528615813,-3.473709943410328,-5.636765964953049,2.50527810374407,0.9863423286479165,2.344274457154297,13.372117603217522,-6.552874636975801,7.447712820453689
22,-16.880345507415665,-3.1473074596104107,5.807316274471927,2.0932934184539156,1.7917656661921033,13.742990695349985,11.558356254999074,5.8301030059233945,-4.565907242323696,-0.858986174653822,-0.7077726445249586,5.72492919959434,0.04638766473366561,1.966138858180921,10.933407842721978,1.075052063836866,2.5849389010414074,17.883338899157803,-1.0384600778345867,3.24767083520875,-11.885462366890481,8.216729689098676,2.071570700197418,-11.382823660733308,6.48954749396016,2.1930348321781143,-1.2945501212447525,3.657470958543873,5.015994933651762,-12.45107370382701
23,2.8479806447507467,1.8188577477427288,-0.9029928266130982,-0.7175913042571862,0.5643569142340766,-2.2114341727652587,-1.5852348026655116,-0.9991384818227699,0.7996203264290254,0.6617909440613159,6.746320234062206,0.9240464753051275,2.21828652626616,1.7507492408400727,4.108410145372559,-6.406545378407866,7.548708952813675,-8.689399462547888,4.59954714917581,-2.6907613202988467,-13.081423272839931,-21.247272994513757,2.8248138403956413,5.1764334911336745,8.479567824075133,2.599562449084513,9.921860732070934,-4.039126385570291,-1.986305931109204,-2.090926598369679
24,-4.01239053732076,-4.836699213996397,0.7352886479427486,2.5318210166563553,-1.605997910333441,3.889224368982451,2.2861168029595578,1.0834325658822423,3.9522378426635223,2.3785325513662436,-6.622848050440857,-3.5720341216238625,0.9563080980455102,-1.656493843941062,1.158605654580156,0.571725942845058,-13.837801597650476,5.527339539054778,-5.293671708964803,-6.7172214099561085,-0.0880065173809726,-3.3371353502828307,2.2133383766697237,4.954684907687009,9.016949635624433,-1.1526352287497643,2.3245323382170895,-0.5508954530069086,-7.472662157263139,-13.110706882647705
25,3.7524253527070823,4.670913956041243,-2.589055176952398,1.7666431949857777,5.026219272801393,0.9589984676740202,1.2217274268493825,-2.688656910070169,-3.431650666543282,-3.1712224453588957,8.67802688747123,1.6208309016832172,-0.6289152668486141,1.5117524205696364,-10.192435378804586,5.586170079548987,7.178966162202434,-14.697855385188697,-11.540385202104476,9.41301554144267,-15.222294592495878,-5.996401895262052,-4.095130989921181,1.755046617140284,-9.40748201771064,-11.46827527192043,-2.742776014950756,4.1846773673673106,20.60043414963398,-4.358887356652185
26,5.931377470728798,3.4708068186941254,-3.48689926413541,2.0656252168912097,3.8079571736779907,-0.8228859809355217,-0.634244396660642,-3.4678194254228125,2.254089921572297,3.2893803567555637,-2.1541439655224424,4.976806032640052,4.9910728860548605,2.150788267473844,7.247959173600624,-10.033189372236949,-3.784505770743433,3.125532034207785,7.683556381701478,-15.773713581159196,6.131997595800379,-3.7664217625308676,7.689173543502648,-0.7876981572608748,7.880639076765639,4.788224127431774,5.81214206198065,3.3807267335480007,-13.688786132244047,6.746224730777682
27,10.169955276128508,0.6917547022430421,-2.763171351327195,-2.6855192329394346,-3.3376405212193334,-10.317586008641882,-8.707205268386286,-2.7905686438438977,4.952363219507895,2.7293628093566737,-1.461998136150267,-3.2730426976784206,1.6055214116026062,-1.0175239890861314,4.160897033465512,5.038958860331862,10.934326398066139,1.713709012036095,0.7740952191847751,-4.605767775550352,-18.132306770833114,-11.558043149540747,9.774554467801153,-0.6679240282155978,-10.249308818617445,-8.720311991792563,-3.3573562828026486,3.2972203438997356,-4.195919718322312,3.8620878973594697
28,-0.9706299497225912,0.5452734140998987,-0.48235186224653165,1.7941212764682106,2.132959220471814,2.913444822651825,2.363394083223415,-0.42663984903421354,-2.7378450445293607,-3.9041884398850333,6.64720271342927,-3.022594476763646,-3.029340029018235,-0.5664508650926197,8.964623234789377,0.11858586531485801,8.766715980441747,-0.9051657507644782,7.960473162506557,-11.001993215943914,-7.141059389613764,-10.10439238586785,2.815223406458379,10.585978069154148,-0.8937331917407941,-3.51963655789878,10.529161062192689,0.40618548707220287,-12.079249660052561,6.869497169984482
29,-10.414675953275232,-5.887739294540552,3.0464033901856933,3.0666727067574584,-1.009800623413318,8.873397678761641,6.536554360104427,3.3805764215488607,2.5122499704700374,0.4881971732900603,7.60769264036567,-4.826142683603453,1.458353924825223,0.4375683710330172,-2.354024063755206,-12.882096989412574,5.470213006198482,-5.824504935609425,3.108606807689924,-5.006008420396857,-4.431269787885291,-1.021320415213793,-9.992273497606499,-0.7278135040078848,10.793576621544773,1.97358054563181,7.318708995837175,11.708973108845232,7.442861589021952,0.6669105799427815
30,-8.062145712853779,-6.6648777898141365,3.0292508699354914,1.2285572149659891,-3.6279997695368147,4.781900989336407,3.079410022093816,3.340299065398213,4.863621950115997,2.606275906367277,3.1667336840352713,-5.192511603510586,2.332435828023761,-0.18476115511260108,1.509585198062224,13.485953121893495,-3.806606172880431,-7.001598829504758,-1.4359282290959567,-6.71544343034791,0.17397866975043738,-1.633434457153866,-1.9568422610223979,-12.392881163412332,-11.71233440294873,-4.263738425631023,-6.469352774580503,7.085367620582298,-13.454896339740168,-7.773022545373062
31,-11.634713833704227,-5.869948361876872,4.426801183439441,1.0802740233246915,-2.4114880615865104,7.6168630714344765,5.79819966905053,4.62788300169867,-1.959084654099052,-2.8866318119343175,-0.6153564601911191,-5.047172476169438,-4.509108635373065,-2.31353825528296,-5.771334802719328,-11.87010460947577,1.8827032702911308,-3.21555520882312,4.512135203051988,-4.455163260645909,-1.698109424026472,-1.0911770469286048,-13.319211344457555,3.0065622465391364,10.806653813038151,7.855628696489631,4.624363490597667,1.2175802295307596,-3.5411626612266844,-1.0729958137563478
32,5.348136276403875,0.19830039307381736,-4.201157845900632,4.620972725163118,3.04299666102385,1.131359496406849,0.1303084333774888,-3.8646015142735695,-0.20005877636555397,-2.9392385590210433,-7.428021219618428,-5.842841702143731,-4.44903959257819,-4.00230407702331,-7.174252002974215,-9.553864934630745,12.407250578628874,14.92780127692679,0.10630449805592238,-5.489411798954252,-8.113604274350056,2.029022987400968,-9.299422678154656,1.304293668348586,1.5112447024483064,0.5527035018459574,-1.353312937349591,15.59040496658596,4.4596444897691825,-0.17578202226461626
33,-8.500625904808555,-2.3341957362783816,4.0401603432200055,-1.2707241433715388,-1.6824569167521741,4.073743400888465,3.592792904052438,3.9616319786968286,-1.483302268942378,0.0389218161661511,2.2528252660357095,1.8561180510322348,0.20024757547602498,1.1373244577611985,-11.7881269918662,-4.151102075780531,-0.7930599041111006,2.7614681733371635,7.472598951076389,12.11461154080824,10.259519668187961,-1.7189758593357738,-4.041727021172432,6.815023577902564,-3.5533518300797287,3.9631727457134285,-4.656660532726579,-7.549334237369814,-7.560772960242465,9.4458402035191
34,-1.086896856266349,-4.261351002055253,1.1730786834246034,-0.992999409727537,-4.48270422279304,-1.9515438220672545,-2.2140325590783716,1.3364940706244484,5.6247197737483425,4.512635967194231,-6.453572737813225,-2.2088621655177283,2.726451329370792,-0.8920744888312644,4.931416142250747,-5.176825005807895,-1.3219133849987332,-7.167880824200497,0.11705420293794819,2.4958045864863796,-2.871186247542631,8.195755231355085,4.395038713058122,-12.408193239774263,-4.696907541829091,-0.33915595347934757,-7.991033594850292,-1.5781003696660527,14.115198081828858,10.47402683813453
35,-3.0706763146489133,2.359291140059436,0.22678843961113468,1.7471208146791612,4.099804821033231,5.154410425186261,4.67776304694405,0.14519999647573817,-2.990986963472158,-1.1220694565883762,6.203068562657965,4.53161445394027,1.405777363749448,2.641489847679642,-11.006225290976305,13.858762810985512,-11.401017178356378,-5.569086043388593,-16.229897788396727,19.116651717825775,-3.4057537563488816,-2.5961787948115855,3.7391610029884386,15.1114238627322,-10.425685507507234,-8.936073811413896,-13.237027052458222,-13.282775060941013,8.664287352757976,-2.9619350499405623
36,-2.3396169303648624,2.181224201770163,1.7851440018504432,-2.252368829818423,0.5320030387876897,0.1449187180448451,0.9119510434374656,1.4986420057842813,-0.793477315861359,1.604031213834407,10.094173236911292,6.094616909271773,4.397619352646174,4.38499165683046,-2.8676000027902346,-1.336676851580941,-3.567664576617966,6.542021764996267,7.371179259528313,8.056477214730078,-4.970483006916867,-0.8389398751104258,10.647223147706496,-9.901321857871473,0.2804743882313635,-2.4524197959924896,-9.909865425159301,-0.7665476412031597,-6.993506768022633,2.586024769854651
37,11.824351985805652,8.683809536766692,-4.31482806827827,-1.9152325885642796,4.240453053700736,-7.567603817014817,-5.160952902982328,-4.716730797185588,-2.165555708288298,0.8378771116751187,-0.4731400957012696,8.87319423087495,2.687910953716535,2.7664309547603487,-1.5870788456441884,0.7387476458150849,-6.915711359589041,5.527977785184475,9.914525859253308,8.01018351667373,12.84785870236003,2.895229559060505,9.530463671606979,-9.562040696389564,-3.232955038674866,8.422644936115267,-0.06777002020683491,-12.320213301072226,-1.0475937711454693,-0.33723333507234743
38,-0.9644419900961826,3.707611394202188,-1.4752511903634145,3.4770190486073957,6.374002121753562,6.0015069913495225,5.303018377280483,-1.5000681413728307,-2.1566466529994965,-0.9408842860938177,11.443328039020718,4.489727054753496,3.235593880282497,3.8198211010314544,-13.461255410212258,5.365186119505384,-2.410675616689346,-14.045274547369596,2.0123804120440325,12.633057938468932,-1.16438362414124,0.5736931929327104,-10.870629302394441,9.130856660528208,-16.116605338047815,-9.253728135934036,-6.524432172241063,-2.9021838984000157,-8.44166440363819,15.10143026089848
39,4.14080362821059,0.39005370100376324,-3.491570537701671,4.063815775264646,2.9686897663473992,1.5025854531119225,0.6072032968221959,-3.216620556777486,2.6624599001998286,0.8722151469589482,-1.6194401976785968,-2.128601761055392,1.4422736382262134,-0.5917786414801329,-5.898761674904879,0.2386958569947931,3.0603402593835614,-20.240252572645087,-7.745503482084758,9.719212741533601,6.577567573968515,3.611159063155505,-20.454392112627577,4.973900456379016,-9.420996736182348,-11.128892404560633,-0.5925186977810093,-2.904025419151935,9.009996196482017,8.204450261512179
40,10.58724440937551,5.145708600807406,-3.8169196695031578,-1.4151799023571012,1.6627855130931422,-7.482582948329201,-5.7190079639124525,-4.013485382913227,3.0108826983884907,4.215930198792372,-0.10666748777841802,5.779364916674475,5.811963433722413,2.760262805890517,6.409829816583412,-0.5346471008894537,-14.144095062041417,-6.442873041697449,-4.798408168657048,-7.110999502757025,7.225599998082155,1.8388368497190228,7.1467571592203,11.501331437957333,6.7730387048143585,-3.1864927337009874,8.737111084008411,-9.017215141707508,-1.1386386962321067,2.117623886197462
41,-5.480258803589922,1.7624972228349554,0.9628183519338198,2.2716197385316037,4.40714597805006,7.30577426835309,6.432005814557903,0.9054759997974164,-5.787081222899164,-2.4706472360390213,-5.701259841106277,5.917863888803462,-2.145939384418682,0.4180728557896057,-0.7165213502855277,-21.310122506713864,0.3042423514216217,-0.9113859835896386,0.3763497333346845,-15.952095134451856,-7.92729372661131,2.5176211051581734,8.329135093917419,2.1135326359103677,10.484958731155695,4.1039601995682995,3.5882078124262575,9.215055059130913,12.873514528567389,11.391493716974974
42,1.7474966080229672,1.9451898106800973,-0.8162178975677713,0.006284210981327871,1.462933642647817,-0.5401548998833731,-0.19657811224367672,-0.8960499041376857,-3.0017698231652203,-3.6806975477719797,6.447838652608328,-1.8329374943260144,-2.954218089744291,-0.31866587347566006,-14.339455067994919,-17.161353080303954,6.969136819622161,3.541175172148031,13.541412033052175,-8.402751257363514,1.220549560285548,11.048997831355889,-1.1966970944578355,-4.460930285127995,6.068141168327079,1.4795703043350898,-3.4602440401110983,13.141739301516463,-6.086641666661326,19.015751248348426
43,5.767561802178819,6.612947149065328,-2.1608309406108126,-1.1741264249897205,4.023021208726532,-3.0183231404145463,-1.5000872937670988,-2.5027318392100755,-7.064589598358036,-5.907517403189818,7.501023697751597,2.207686209815026,-4.416077347220411,0.5040376626484048,-2.420897191736805,9.18173834239442,6.164500711038,-13.606803098465624,-4.389233353604962,14.39018169088703,-5.3499403551758595,3.78852329375586,-19.28572550706885,-0.2366811962146681,-12.885467681725048,-8.512306604949165,-1.268940272408025,1.4433247535615783,5.692061213281468,0.6551023803592229
44,5.943220936370921,0.14370779096395506,-4.188914522202711,4.098091347574253,2.4617090437980806,0.08874103213902043,-0.7180657990471283,-3.8693891541373793,4.899351824634266,2.9521105219775654,-4.339537434308883,-1.728379534688811,3.2906889169062477,-0.4809764520673252,-5.145526758160304,-10.931346823936096,-2.1135380631235052,-3.2619962268818816,-4.763668667749662,9.945286268296679,15.605216365179926,7.865934755027541,-14.452272272389836,-0.17164384235950553,4.571065671409493,1.686156247055647,-1.28684624036994,-1.815475309455946,17.96593537072691,1.961851791342855
45,-5.041207264120548,-5.693426694328937,1.0482921360082558,2.8503708998819173,-1.9419240944154077,4.6745659991678945,2.8044495779180747,1.4456388327062573,6.111725560282392,3.637008825288405,0.5760041915702476,-4.6019442626844524,3.6112395915761297,-0.1729358673759078,-9.199357158898252,10.639949323656236,-7.486924897131685,-8.663041025234199,-13.990099080760618,5.695047117362946,0.24650894493795653,3.2888921899959254,-15.321875016862105,3.6243414327956285,-5.430491166215053,-2.5708606040806568,-6.743593393413258,2.1622870672607366,1.3677910405607472,-10.286784180890143
46,10.903419418435247,1.9229987417682401,-3.0707623286031698,-2.8226880761217505,-2.4628705013832524,-10.53438675410552,-8.69002345761168,-3.162666679289183,1.7948199414642214,-0.044309325641682766,-3.7446323494380005,-3.4550136148722768,-1.892484652185216,-2.2992294555245434,-5.382245427697594,7.423938729144339,-11.676170690308572,-10.99421684690366,-6.535702633646553,-2.4828823157205253,9.095164353890473,3.391423869555574,5.1112613747583175,6.4141707793245,2.8021265108795568,-2.84460504668706,-0.6112836100643935,-4.696773392722166,-6.312708337929782,1.7467100852803856
47,-11.244873857258527,-7.109713792827692,3.8105191236389433,2.286349982444468,-2.611878220296814,8.159465589508933,5.861019575185085,4.155158963835419,4.312029000018781,2.324795574862081,6.420121248790926,-4.615564434396407,2.9836623935113256,0.7162964742298304,4.5094530067106655,-4.97867746061916,12.790331356475928,4.312225852358179,-2.1354007064826197,4.968431304435944,-16.143613843130808,-2.7067359210391317,-7.827400180633134,-1.734169054700534,-3.880516062130807,2.3652310715236875,-0.8362746037264615,-1.2631801511151108,24.102905128340524,-6.324634005094213
48,0.7903032782043962,3.479896527984317,-2.9844496323694174,5.3237786884811475,7.378584935058048,6.6202784147781735,5.459667030100595,-2.863823394160689,-5.134803806609578,-3.981083609353884,-4.972087037663882,2.4698024999024626,-3.259680791006397,-0.8802295292773148,-6.1037282277776255,-3.3240337236485917,-9.169212438940548,5.472026679135742,6.187397810001832,5.960754665632413,9.983789914775697,19.46456342850383,5.634970180574724,-13.436058807077357,-4.637635860503335,-7.276505852338433,-8.013362605705144,3.870572111379083,2.2694401080692925,10.098518242885154
49,6.2741944013669535,1.6488875125994997,-4.358040021269133,3.9575850751761665,3.6513601662669553,0.2786226319925222,-0.2902768317999121,-4.124912481509081,3.3248007680008027,2.635380667837234,-6.015723965759391,0.9401565676565845,3.158424140823139,-0.02676023037297377,-0.5611381021814699,7.510232122233936,6.795839943193068,-3.3081677139028858,-2.112322855380152,-3.7022003874803042,-1.4332494089985122,-5.756592959374894,1.8368037639637116,-18.98159491592214,-7.481009299653579,-0.25059739145628024,-6.424587687150038,12.342644726549981,-6.616446549120225,-5.880767855361304
50,2.9244515494971406,-0.4554904106070576,-3.1320058098319166,4.437835807007688,2.720854223676664,2.4941430321724964,1.3029881099145486,-2.808342891213265,0.42484850444807837,-1.1264299354707463,-10.025170422348813,-3.234547579521383,-2.620853739649007,-3.1450675686242837,-11.4895078347671,3.9917058691719522,-19.63203733642028,4.356142599158415,-6.202887484440761,5.184451603303504,9.779268648733519,6.647744143432869,9.891272718494754,-0.216206790420855,4.069807736672952,-2.1723949504357316,-11.999848172349203,-2.406479356063688,-5.875727000614175,-2.659201839166398
